job.id n m mu max.k alpha evals max.evals time.passed PD repl type
3165 200 19900 2 2 0.05 80000 80000 43.8720000000001 182 5 random
3166 200 19900 2 2 0.05 80000 80000 43.012999999999 148 6 random
3167 200 19900 2 2 0.05 80000 80000 43.1019999999999 162 7 random
3168 200 19900 2 2 0.05 80000 80000 39.7049999999999 142 8 random
3169 200 19900 2 2 0.05 80000 80000 45.598 144 9 random
3170 200 19900 2 2 0.05 80000 80000 54.3320000000003 130 10 random
3171 200 19900 2 2 0.1 80000 80000 46.6530000000002 226 1 random
3172 200 19900 2 2 0.1 80000 80000 58.7560000000012 222 2 random
3173 200 19900 2 2 0.1 80000 80000 36.8140000000003 246 3 random
3174 200 19900 2 2 0.1 80000 80000 39.5549999999998 200 4 random
3175 200 19900 2 2 0.1 80000 80000 44.4359999999999 236 5 random
3176 200 19900 2 2 0.1 80000 80000 42.738 212 6 random
3177 200 19900 2 2 0.1 80000 80000 38.8250000000007 222 7 random
3178 200 19900 2 2 0.1 80000 80000 47.7060000000001 222 8 random
3179 200 19900 2 2 0.1 80000 80000 44.701 190 9 random
3180 200 19900 2 2 0.1 80000 80000 62.1769999999999 220 10 random
3181 200 19900 2 2 0.5 80000 80000 44.279 390 1 random
3182 200 19900 2 2 0.5 80000 80000 39.1270000000004 384 2 random
3183 200 19900 2 2 0.5 80000 80000 43.504 380 3 random
3184 200 19900 2 2 0.5 80000 80000 57.4360000000001 390 4 random
3185 200 19900 2 2 0.5 80000 80000 58.035 394 5 random
3186 200 19900 2 2 0.5 80000 80000 58.4879999999994 378 6 random
3187 200 19900 2 2 0.5 80000 80000 40.5200000000004 388 7 random
3188 200 19900 2 2 0.5 80000 80000 37.9270000000015 396 8 random
3189 200 19900 2 2 0.5 80000 80000 39.385 380 9 random
3190 200 19900 2 2 0.5 80000 80000 45.776 388 10 random
3191 200 19900 2 2 1 52067 80000 42.711 398 1 random
3192 200 19900 2 2 1 69241 80000 37.3109999999999 398 2 random
3193 200 19900 2 2 1 76871 80000 46.868 398 3 random
3194 200 19900 2 2 1 70018 80000 46.304 398 4 random
3195 200 19900 2 2 1 30248 80000 14.7829999999994 398 5 random
3196 200 19900 2 2 1 35164 80000 25.954 398 6 random
3197 200 19900 2 2 1 45254 80000 28.2049999999999 398 7 random
3198 200 19900 2 2 1 80000 80000 57.627 396 8 random
3199 200 19900 2 2 1 46194 80000 37.5360000000001 398 9 random
3200 200 19900 2 2 1 33340 80000 18.3110000000006 398 10 random
3201 200 19900 2 3 0.05 80000 80000 38.192 150 1 random
3202 200 19900 2 3 0.05 80000 80000 41.2950000000001 104 2 random
3203 200 19900 2 3 0.05 80000 80000 41.73 130 3 random
3204 200 19900 2 3 0.05 80000 80000 60.0240000000003 134 4 random
3205 200 19900 2 3 0.05 80000 80000 44.8519999999999 138 5 random
3206 200 19900 2 3 0.05 80000 80000 40.915 128 6 random
3207 200 19900 2 3 0.05 80000 80000 55.121000000001 146 7 random
3208 200 19900 2 3 0.05 80000 80000 43.9290000000001 136 8 random
3209 200 19900 2 3 0.05 80000 80000 43.658 138 9 random
3210 200 19900 2 3 0.05 80000 80000 44.753 132 10 random
3211 200 19900 2 3 0.1 80000 80000 43.8290000000001 238 1 random
3212 200 19900 2 3 0.1 80000 80000 64.018 210 2 random
3213 200 19900 2 3 0.1 80000 80000 57.672 192 3 random
3214 200 19900 2 3 0.1 80000 80000 40.2060000000001 184 4 random
3215 200 19900 2 3 0.1 80000 80000 50.3140000000003 214 5 random
3216 200 19900 2 3 0.1 80000 80000 43.8050000000001 192 6 random
3217 200 19900 2 3 0.1 80000 80000 42.375 212 7 random
3218 200 19900 2 3 0.1 80000 80000 55.99 220 8 random
3219 200 19900 2 3 0.1 80000 80000 41.6399999999994 204 9 random
3220 200 19900 2 3 0.1 80000 80000 43.1109999999999 216 10 random
3221 200 19900 2 3 0.5 80000 80000 63.6959999999999 390 1 random
3222 200 19900 2 3 0.5 80000 80000 42.818 384 2 random
3223 200 19900 2 3 0.5 80000 80000 43.629 374 3 random
3224 200 19900 2 3 0.5 80000 80000 57.9220000000005 386 4 random
3225 200 19900 2 3 0.5 80000 80000 43.563 376 5 random
3226 200 19900 2 3 0.5 80000 80000 38.523 378 6 random
3227 200 19900 2 3 0.5 80000 80000 57.8470000000002 384 7 random
3228 200 19900 2 3 0.5 80000 80000 61.6899999999987 392 8 random
3229 200 19900 2 3 0.5 80000 80000 52.7069999999999 382 9 random
3230 200 19900 2 3 0.5 80000 80000 37.6610000000001 386 10 random
3231 200 19900 2 3 1 29781 80000 20.262 398 1 random
3232 200 19900 2 3 1 37639 80000 26.7910000000002 398 2 random
3233 200 19900 2 3 1 80000 80000 39.953 396 3 random
3234 200 19900 2 3 1 55075 80000 32.419 398 4 random
3235 200 19900 2 3 1 45645 80000 31.2910000000011 398 5 random
3236 200 19900 2 3 1 73423 80000 62.242 398 6 random
3237 200 19900 2 3 1 65295 80000 38.3309999999997 398 7 random
3238 200 19900 2 3 1 71409 80000 40.398 398 8 random
3239 200 19900 2 3 1 54997 80000 32.869 398 9 random
3240 200 19900 2 3 1 80000 80000 49.955 396 10 random
3241 200 19900 3 1 0.05 120000 120000 92.561 106 1 random
3242 200 19900 3 1 0.05 120000 120000 83.192 92 2 random
3243 200 19900 3 1 0.05 120000 120000 59.1229999999996 134 3 random
3244 200 19900 3 1 0.05 120000 120000 88.806 114 4 random
3245 200 19900 3 1 0.05 120000 120000 58.1730000000002 96 5 random
3246 200 19900 3 1 0.05 120000 120000 67.915 158 6 random
3247 200 19900 3 1 0.05 120000 120000 64.933 134 7 random
3248 200 19900 3 1 0.05 120000 120000 83.405 140 8 random
3249 200 19900 3 1 0.05 120000 120000 76.365 112 9 random
3250 200 19900 3 1 0.05 120000 120000 65.068 134 10 random
3251 200 19900 3 1 0.1 120000 120000 64.011 168 1 random
3252 200 19900 3 1 0.1 120000 120000 86.067 148 2 random
3253 200 19900 3 1 0.1 120000 120000 63.369 150 3 random
3254 200 19900 3 1 0.1 120000 120000 63.601 182 4 random
3255 200 19900 3 1 0.1 120000 120000 59.7280000000001 168 5 random
3256 200 19900 3 1 0.1 120000 120000 68.318 186 6 random
3257 200 19900 3 1 0.1 120000 120000 70.698 188 7 random
3258 200 19900 3 1 0.1 120000 120000 87.922 162 8 random
3259 200 19900 3 1 0.1 120000 120000 60.1729999999998 152 9 random
3260 200 19900 3 1 0.1 120000 120000 69.735 186 10 random
3261 200 19900 3 1 0.5 120000 120000 98.199 432 1 random
3262 200 19900 3 1 0.5 120000 120000 95.254 382 2 random
3263 200 19900 3 1 0.5 120000 120000 91.4950000000008 460 3 random
3264 200 19900 3 1 0.5 120000 120000 58.3230000000003 394 4 random
3265 200 19900 3 1 0.5 120000 120000 73.191 430 5 random
3266 200 19900 3 1 0.5 120000 120000 72.459 374 6 random
3267 200 19900 3 1 0.5 120000 120000 71.469 384 7 random
3268 200 19900 3 1 0.5 120000 120000 65.839 496 8 random
3269 200 19900 3 1 0.5 120000 120000 87.2359999999999 404 9 random
3270 200 19900 3 1 0.5 120000 120000 102.347 398 10 random
3271 200 19900 3 1 1 120000 120000 68.808 664 1 random
3272 200 19900 3 1 1 120000 120000 72.104 736 2 random
3273 200 19900 3 1 1 120000 120000 98.3190000000004 654 3 random
3274 200 19900 3 1 1 120000 120000 93.573 706 4 random
3275 200 19900 3 1 1 120000 120000 70.895 656 5 random
3276 200 19900 3 1 1 120000 120000 97.067 674 6 random
3277 200 19900 3 1 1 120000 120000 71.499 628 7 random
3278 200 19900 3 1 1 120000 120000 107.452 644 8 random
3279 200 19900 3 1 1 120000 120000 73.2040000000001 662 9 random
3280 200 19900 3 1 1 120000 120000 92.7370000000001 678 10 random
3281 200 19900 3 2 0.05 120000 120000 87.1750000000002 460 1 random
3282 200 19900 3 2 0.05 120000 120000 65.543 458 2 random
3283 200 19900 3 2 0.05 120000 120000 66.28 406 3 random
3284 200 19900 3 2 0.05 120000 120000 87.527 416 4 random
3285 200 19900 3 2 0.05 120000 120000 70.899 470 5 random
3286 200 19900 3 2 0.05 120000 120000 64.924 466 6 random
3287 200 19900 3 2 0.05 120000 120000 61.145 378 7 random
3288 200 19900 3 2 0.05 120000 120000 92.812 468 8 random
3289 200 19900 3 2 0.05 120000 120000 65.355 470 9 random
3290 200 19900 3 2 0.05 120000 120000 66.081 422 10 random
3291 200 19900 3 2 0.1 120000 120000 66.875 692 1 random
3292 200 19900 3 2 0.1 120000 120000 87.9869999999992 660 2 random
3293 200 19900 3 2 0.1 120000 120000 65.0439999999999 664 3 random
3294 200 19900 3 2 0.1 120000 120000 99.8459999999995 662 4 random
3295 200 19900 3 2 0.1 120000 120000 66.887 624 5 random
3296 200 19900 3 2 0.1 120000 120000 59.847 694 6 random
3297 200 19900 3 2 0.1 120000 120000 67.883 644 7 random
3298 200 19900 3 2 0.1 120000 120000 67.61 646 8 random
3299 200 19900 3 2 0.1 120000 120000 66.474 690 9 random
3300 200 19900 3 2 0.1 120000 120000 70.528 636 10 random
3301 200 19900 3 2 0.5 120000 120000 95.8240000000005 1142 1 random
3302 200 19900 3 2 0.5 120000 120000 66.47 1154 2 random
3303 200 19900 3 2 0.5 120000 120000 92.403 1122 3 random
3304 200 19900 3 2 0.5 120000 120000 62.1659999999997 1144 4 random
3305 200 19900 3 2 0.5 120000 120000 110.906 1142 5 random
3306 200 19900 3 2 0.5 120000 120000 68.2329999999999 1162 6 random
3307 200 19900 3 2 0.5 120000 120000 92.5699999999997 1134 7 random
3308 200 19900 3 2 0.5 120000 120000 86.788 1134 8 random
3309 200 19900 3 2 0.5 120000 120000 63.9179999999997 1116 9 random
3310 200 19900 3 2 0.5 120000 120000 67.215 1154 10 random
3311 200 19900 3 2 1 120000 120000 72.967 1192 1 random
3312 200 19900 3 2 1 83482 120000 69.432 1194 2 random
3313 200 19900 3 2 1 120000 120000 93.555 1184 3 random
3314 200 19900 3 2 1 120000 120000 95.095 1192 4 random
3315 200 19900 3 2 1 120000 120000 64.6880000000001 1186 5 random
3316 200 19900 3 2 1 120000 120000 73.772 1188 6 random
3317 200 19900 3 2 1 120000 120000 65.819 1190 7 random
3318 200 19900 3 2 1 120000 120000 66.093 1184 8 random
3319 200 19900 3 2 1 120000 120000 61.4150000000009 1190 9 random
3320 200 19900 3 2 1 120000 120000 96.165 1188 10 random
3321 200 19900 3 3 0.05 120000 120000 68.616 430 1 random
3322 200 19900 3 3 0.05 120000 120000 66.302 452 2 random
3323 200 19900 3 3 0.05 120000 120000 66.4740000000002 452 3 random
3324 200 19900 3 3 0.05 120000 120000 56.2820000000002 428 4 random
3325 200 19900 3 3 0.05 120000 120000 94.2570000000001 428 5 random
3326 200 19900 3 3 0.05 120000 120000 75.222 394 6 random
3327 200 19900 3 3 0.05 120000 120000 65.654 358 7 random
3328 200 19900 3 3 0.05 120000 120000 86.1720000000023 418 8 random
3329 200 19900 3 3 0.05 120000 120000 85.2250000000004 452 9 random
3330 200 19900 3 3 0.05 120000 120000 65.366 426 10 random
3331 200 19900 3 3 0.1 120000 120000 95.8909999999996 648 1 random
3332 200 19900 3 3 0.1 120000 120000 66.7289999999998 672 2 random
3333 200 19900 3 3 0.1 120000 120000 96.0509999999999 636 3 random
3334 200 19900 3 3 0.1 120000 120000 74.866 672 4 random
3335 200 19900 3 3 0.1 120000 120000 72.2429999999999 644 5 random
3336 200 19900 3 3 0.1 120000 120000 65.981 680 6 random
3337 200 19900 3 3 0.1 120000 120000 67.9449999999999 634 7 random
3338 200 19900 3 3 0.1 120000 120000 102.811 654 8 random
3339 200 19900 3 3 0.1 120000 120000 67.213 662 9 random
3340 200 19900 3 3 0.1 120000 120000 58.8600000000001 628 10 random
3341 200 19900 3 3 0.5 120000 120000 99.7779999999998 1164 1 random
3342 200 19900 3 3 0.5 120000 120000 82.9709999999995 1164 2 random
3343 200 19900 3 3 0.5 120000 120000 90.7090000000026 1148 3 random
3344 200 19900 3 3 0.5 120000 120000 92.2669999999998 1138 4 random
3345 200 19900 3 3 0.5 120000 120000 62.826 1168 5 random
3346 200 19900 3 3 0.5 120000 120000 69.562 1166 6 random
3347 200 19900 3 3 0.5 120000 120000 93.116 1152 7 random
3348 200 19900 3 3 0.5 120000 120000 65.8400000000001 1160 8 random
3349 200 19900 3 3 0.5 120000 120000 68.146 1154 9 random
3350 200 19900 3 3 0.5 120000 120000 60.451 1142 10 random
3351 200 19900 3 3 1 120000 120000 76.37 1192 1 random
3352 200 19900 3 3 1 98439 120000 55.0050000000001 1194 2 random
3353 200 19900 3 3 1 119382 120000 86.838 1194 3 random
3354 200 19900 3 3 1 120000 120000 63.122 1190 4 random
3355 200 19900 3 3 1 120000 120000 59.4009999999998 1184 5 random
3356 200 19900 3 3 1 120000 120000 63.526 1190 6 random
3357 200 19900 3 3 1 120000 120000 69.938 1188 7 random
3358 200 19900 3 3 1 120000 120000 100.151 1188 8 random
3359 200 19900 3 3 1 120000 120000 97.4079999999994 1190 9 random
3360 200 19900 3 3 1 120000 120000 71.12 1186 10 random
3361 200 19900 10 1 0.05 4e+05 4e+05 229.481 9908 1 random
3362 200 19900 10 1 0.05 4e+05 4e+05 235.332 10134 2 random
3363 200 19900 10 1 0.05 4e+05 4e+05 246.533 9894 3 random
3364 200 19900 10 1 0.05 4e+05 4e+05 233.952 10148 4 random
3365 200 19900 10 1 0.05 4e+05 4e+05 220.628999999999 10096 5 random
3366 200 19900 10 1 0.05 4e+05 4e+05 334.374 9506 6 random
3367 200 19900 10 1 0.05 4e+05 4e+05 274.976 9584 7 random
3368 200 19900 10 1 0.05 4e+05 4e+05 241.883 9374 8 random
3369 200 19900 10 1 0.05 4e+05 4e+05 349.701 9378 9 random
3370 200 19900 10 1 0.05 4e+05 4e+05 249.734 10072 10 random
3371 200 19900 10 1 0.1 4e+05 4e+05 325.342 12108 1 random
3372 200 19900 10 1 0.1 4e+05 4e+05 330.826 11748 2 random
3373 200 19900 10 1 0.1 4e+05 4e+05 215.102000000001 12114 3 random
3374 200 19900 10 1 0.1 4e+05 4e+05 239.166 11762 4 random
3375 200 19900 10 1 0.1 4e+05 4e+05 332.396 11784 5 random
3376 200 19900 10 1 0.1 4e+05 4e+05 319.26 12196 6 random
3377 200 19900 10 1 0.1 4e+05 4e+05 237.948 12364 7 random
3378 200 19900 10 1 0.1 4e+05 4e+05 678.702 11974 8 random
3379 200 19900 10 1 0.1 4e+05 4e+05 230.294 11956 9 random
3380 200 19900 10 1 0.1 4e+05 4e+05 328.788 12244 10 random
3381 200 19900 10 1 0.5 4e+05 4e+05 259.111 14794 1 random
3382 200 19900 10 1 0.5 4e+05 4e+05 261.803 16344 2 random
3383 200 19900 10 1 0.5 4e+05 4e+05 238.544000000001 15944 3 random
3384 200 19900 10 1 0.5 4e+05 4e+05 322.122 14868 4 random
3385 200 19900 10 1 0.5 4e+05 4e+05 228.118 15896 5 random
3386 200 19900 10 1 0.5 4e+05 4e+05 260.004 15854 6 random
3387 200 19900 10 1 0.5 4e+05 4e+05 307.073 14476 7 random
3388 200 19900 10 1 0.5 4e+05 4e+05 350.649 16316 8 random
3389 200 19900 10 1 0.5 4e+05 4e+05 250.893 16098 9 random
3390 200 19900 10 1 0.5 4e+05 4e+05 257.622 15942 10 random
3391 200 19900 10 1 1 4e+05 4e+05 344.571 15928 1 random
3392 200 19900 10 1 1 4e+05 4e+05 273.42 16484 2 random
3393 200 19900 10 1 1 4e+05 4e+05 399.396 17112 3 random
3394 200 19900 10 1 1 4e+05 4e+05 264.021 16100 4 random
3395 200 19900 10 1 1 4e+05 4e+05 250.413 16426 5 random
3396 200 19900 10 1 1 4e+05 4e+05 329.528999999999 16474 6 random
3397 200 19900 10 1 1 4e+05 4e+05 380.054 16998 7 random
3398 200 19900 10 1 1 4e+05 4e+05 232.778 16372 8 random
3399 200 19900 10 1 1 4e+05 4e+05 274.214 16992 9 random
3400 200 19900 10 1 1 4e+05 4e+05 245.6 16790 10 random
3401 200 19900 10 2 0.05 4e+05 4e+05 229.711 9782 1 random
3402 200 19900 10 2 0.05 4e+05 4e+05 227.088 9548 2 random
3403 200 19900 10 2 0.05 4e+05 4e+05 305.27 9874 3 random
3404 200 19900 10 2 0.05 4e+05 4e+05 317.416 9448 4 random
3405 200 19900 10 2 0.05 4e+05 4e+05 354.751 9324 5 random
3406 200 19900 10 2 0.05 4e+05 4e+05 208.571 9432 6 random
3407 200 19900 10 2 0.05 4e+05 4e+05 258.062 9392 7 random
3408 200 19900 10 2 0.05 4e+05 4e+05 233.638 9540 8 random
3409 200 19900 10 2 0.05 4e+05 4e+05 228.483 9168 9 random
3410 200 19900 10 2 0.05 4e+05 4e+05 239.76 9236 10 random
3411 200 19900 10 2 0.1 4e+05 4e+05 303.937 12018 1 random
3412 200 19900 10 2 0.1 4e+05 4e+05 232.98 12370 2 random
3413 200 19900 10 2 0.1 4e+05 4e+05 234.379 12460 3 random
3414 200 19900 10 2 0.1 4e+05 4e+05 301.47 11846 4 random
3415 200 19900 10 2 0.1 4e+05 4e+05 242.703 11720 5 random
3416 200 19900 10 2 0.1 4e+05 4e+05 313.866 12024 6 random
3417 200 19900 10 2 0.1 4e+05 4e+05 216.276 12558 7 random
3418 200 19900 10 2 0.1 4e+05 4e+05 223.099 12016 8 random
3419 200 19900 10 2 0.1 4e+05 4e+05 303.471 12088 9 random
3420 200 19900 10 2 0.1 4e+05 4e+05 212.338000000002 11870 10 random
3421 200 19900 10 2 0.5 4e+05 4e+05 233.800999999999 17220 1 random
3422 200 19900 10 2 0.5 4e+05 4e+05 227.601 17170 2 random
3423 200 19900 10 2 0.5 4e+05 4e+05 250.81 17238 3 random
3424 200 19900 10 2 0.5 4e+05 4e+05 333.64 17120 4 random
3425 200 19900 10 2 0.5 4e+05 4e+05 326.358 17280 5 random
3426 200 19900 10 2 0.5 4e+05 4e+05 340.697 17194 6 random
3427 200 19900 10 2 0.5 4e+05 4e+05 199.146000000001 17232 7 random
3428 200 19900 10 2 0.5 4e+05 4e+05 240.059 17170 8 random
3429 200 19900 10 2 0.5 4e+05 4e+05 344.197 17178 9 random
3430 200 19900 10 2 0.5 4e+05 4e+05 219.112 17182 10 random
3431 200 19900 10 2 1 4e+05 4e+05 218.902999999998 17778 1 random
3432 200 19900 10 2 1 4e+05 4e+05 385.749 17794 2 random
3433 200 19900 10 2 1 4e+05 4e+05 246.058 17798 3 random
3434 200 19900 10 2 1 4e+05 4e+05 312.147000000001 17818 4 random
3435 200 19900 10 2 1 4e+05 4e+05 237.785 17816 5 random
3436 200 19900 10 2 1 4e+05 4e+05 375.554 17770 6 random
3437 200 19900 10 2 1 4e+05 4e+05 261.698 17786 7 random
3438 200 19900 10 2 1 4e+05 4e+05 292.696 17792 8 random
3439 200 19900 10 2 1 4e+05 4e+05 227.244 17792 9 random
3440 200 19900 10 2 1 4e+05 4e+05 343.435 17796 10 random
3441 200 19900 10 3 0.05 4e+05 4e+05 206.686999999998 8840 1 random
3442 200 19900 10 3 0.05 4e+05 4e+05 213.419 9064 2 random
3443 200 19900 10 3 0.05 4e+05 4e+05 341.68 8792 3 random
3444 200 19900 10 3 0.05 4e+05 4e+05 230.677 9104 4 random
3445 200 19900 10 3 0.05 4e+05 4e+05 223.63 9190 5 random
3446 200 19900 10 3 0.05 4e+05 4e+05 220.905 9028 6 random
3447 200 19900 10 3 0.05 4e+05 4e+05 225.151 8918 7 random
3448 200 19900 10 3 0.05 4e+05 4e+05 322.507 8714 8 random
3449 200 19900 10 3 0.05 4e+05 4e+05 233.105 9206 9 random
3450 200 19900 10 3 0.05 4e+05 4e+05 235.833 9400 10 random
3451 200 19900 10 3 0.1 4e+05 4e+05 342.074 11718 1 random
3452 200 19900 10 3 0.1 4e+05 4e+05 304.981 11534 2 random
3453 200 19900 10 3 0.1 4e+05 4e+05 209.554 11808 3 random
3454 200 19900 10 3 0.1 4e+05 4e+05 330.18 11760 4 random
3455 200 19900 10 3 0.1 4e+05 4e+05 245.065 11808 5 random
3456 200 19900 10 3 0.1 4e+05 4e+05 232.676 11516 6 random
3457 200 19900 10 3 0.1 4e+05 4e+05 308.028 11272 7 random
3458 200 19900 10 3 0.1 4e+05 4e+05 240.508 11958 8 random
3459 200 19900 10 3 0.1 4e+05 4e+05 291.389 11972 9 random
3460 200 19900 10 3 0.1 4e+05 4e+05 300.903 11840 10 random
3461 200 19900 10 3 0.5 4e+05 4e+05 256.985 17150 1 random
3462 200 19900 10 3 0.5 4e+05 4e+05 306.528 17106 2 random
3463 200 19900 10 3 0.5 4e+05 4e+05 221.033 17208 3 random
3464 200 19900 10 3 0.5 4e+05 4e+05 245.596 17238 4 random
3465 200 19900 10 3 0.5 4e+05 4e+05 239.604 17282 5 random
3466 200 19900 10 3 0.5 4e+05 4e+05 317.54 17174 6 random
3467 200 19900 10 3 0.5 4e+05 4e+05 310.052 17184 7 random
3468 200 19900 10 3 0.5 4e+05 4e+05 233.497 17184 8 random
3469 200 19900 10 3 0.5 4e+05 4e+05 254.513 17286 9 random
3470 200 19900 10 3 0.5 4e+05 4e+05 239.473 17230 10 random
3471 200 19900 10 3 1 4e+05 4e+05 229.896 17824 1 random
3472 200 19900 10 3 1 4e+05 4e+05 318.558 17814 2 random
3473 200 19900 10 3 1 4e+05 4e+05 241.152 17828 3 random
3474 200 19900 10 3 1 4e+05 4e+05 219.169 17832 4 random
3475 200 19900 10 3 1 4e+05 4e+05 217.048 17826 5 random
3476 200 19900 10 3 1 4e+05 4e+05 225.735 17858 6 random
3477 200 19900 10 3 1 4e+05 4e+05 226.828000000001 17836 7 random
3478 200 19900 10 3 1 4e+05 4e+05 239.224 17826 8 random
3479 200 19900 10 3 1 4e+05 4e+05 256.041000000001 17828 9 random
3480 200 19900 10 3 1 4e+05 4e+05 324.443 17836 10 random
3481 200 19900 20 1 0.05 8e+05 8e+05 509.172000000002 45326 1 random
3482 200 19900 20 1 0.05 8e+05 8e+05 688.760999999999 44700 2 random
3483 200 19900 20 1 0.05 8e+05 8e+05 560.637999999999 45496 3 random
3484 200 19900 20 1 0.05 8e+05 8e+05 827.511 44880 4 random
3485 200 19900 20 1 0.05 8e+05 8e+05 727.985 44952 5 random
3486 200 19900 20 1 0.05 8e+05 8e+05 552.008 45010 6 random
3487 200 19900 20 1 0.05 8e+05 8e+05 751.734 44936 7 random
3488 200 19900 20 1 0.05 8e+05 8e+05 486.625 44760 8 random
3489 200 19900 20 1 0.05 8e+05 8e+05 771.108000000001 44624 9 random
3490 200 19900 20 1 0.05 8e+05 8e+05 566.084 44760 10 random
3491 200 19900 20 1 0.1 8e+05 8e+05 693.934 55380 1 random
3492 200 19900 20 1 0.1 8e+05 8e+05 539.589 55204 2 random
3493 200 19900 20 1 0.1 8e+05 8e+05 526.302 55862 3 random
3494 200 19900 20 1 0.1 8e+05 8e+05 547.563 56278 4 random
3495 200 19900 20 1 0.1 8e+05 8e+05 505.801 55222 5 random
3496 200 19900 20 1 0.1 8e+05 8e+05 536.147999999999 55116 6 random
3497 200 19900 20 1 0.1 8e+05 8e+05 532.041 55566 7 random
3498 200 19900 20 1 0.1 8e+05 8e+05 559.584 55190 8 random
3499 200 19900 20 1 0.1 8e+05 8e+05 678.373000000001 56170 9 random
3500 200 19900 20 1 0.1 8e+05 8e+05 542.856 55344 10 random
3501 200 19900 20 1 0.5 8e+05 8e+05 781.938 68434 1 random
3502 200 19900 20 1 0.5 8e+05 8e+05 541.555 70476 2 random
3503 200 19900 20 1 0.5 8e+05 8e+05 751.107 70294 3 random
3504 200 19900 20 1 0.5 8e+05 8e+05 505.608 69498 4 random
3505 200 19900 20 1 0.5 8e+05 8e+05 646.371 70236 5 random
3506 200 19900 20 1 0.5 8e+05 8e+05 776.777000000002 70620 6 random
3507 200 19900 20 1 0.5 8e+05 8e+05 574.8 70116 7 random
3508 200 19900 20 1 0.5 8e+05 8e+05 578.529 69732 8 random
3509 200 19900 20 1 0.5 8e+05 8e+05 614.05 70118 9 random
3510 200 19900 20 1 0.5 8e+05 8e+05 576.282 70452 10 random
3511 200 19900 20 1 1 8e+05 8e+05 581.469 73036 1 random
3512 200 19900 20 1 1 8e+05 8e+05 713.553 73126 2 random
3513 200 19900 20 1 1 8e+05 8e+05 604.451 72606 3 random
3514 200 19900 20 1 1 8e+05 8e+05 675.639 71306 4 random
3515 200 19900 20 1 1 8e+05 8e+05 584.65 72752 5 random
3516 200 19900 20 1 1 8e+05 8e+05 599.51 72176 6 random
3517 200 19900 20 1 1 8e+05 8e+05 869.335 72874 7 random
3518 200 19900 20 1 1 8e+05 8e+05 810.336 72690 8 random
3519 200 19900 20 1 1 8e+05 8e+05 608.487 72604 9 random
3520 200 19900 20 1 1 8e+05 8e+05 622.628 72652 10 random
3521 200 19900 20 2 0.05 8e+05 8e+05 479.129 43742 1 random
3522 200 19900 20 2 0.05 8e+05 8e+05 605.960999999999 43890 2 random
3523 200 19900 20 2 0.05 8e+05 8e+05 624.608 43566 3 random
3524 200 19900 20 2 0.05 8e+05 8e+05 474.66 43100 4 random
3525 200 19900 20 2 0.05 8e+05 8e+05 685.292 43446 5 random
3526 200 19900 20 2 0.05 8e+05 8e+05 663.261999999999 44082 6 random
3527 200 19900 20 2 0.05 8e+05 8e+05 608.82 43086 7 random
3528 200 19900 20 2 0.05 8e+05 8e+05 464.411 43432 8 random
3529 200 19900 20 2 0.05 8e+05 8e+05 682.308000000001 43442 9 random
3530 200 19900 20 2 0.05 8e+05 8e+05 480.989 43162 10 random
3531 200 19900 20 2 0.1 8e+05 8e+05 693.613 55056 1 random
3532 200 19900 20 2 0.1 8e+05 8e+05 494.536 54926 2 random
3533 200 19900 20 2 0.1 8e+05 8e+05 471.494 55014 3 random
3534 200 19900 20 2 0.1 8e+05 8e+05 460.169 55206 4 random
3535 200 19900 20 2 0.1 8e+05 8e+05 656.401 55466 5 random
3536 200 19900 20 2 0.1 8e+05 8e+05 510.931 55100 6 random
3537 200 19900 20 2 0.1 8e+05 8e+05 533.541 55208 7 random
3538 200 19900 20 2 0.1 8e+05 8e+05 503.642 55452 8 random
